rank,model_id,provider_name,provider_model_id,provider_score,avg_tps,avg_ttft_ms,input_cost_per_token,output_cost_per_token,is_free_tier,free_tier_quality,avg_agentic_coding_score
212,nvidia-nemotron-nano-9b-v2,amazon-bedrock,nvidia.nemotron-nano-9b-v2,70.09999999999998,,,6e-08,2.3000000000000002e-07,0,,70.09999999999998
213,nvidia-nemotron-nano-9b-v2,vercel,nvidia/nemotron-nano-9b-v2,70.09999999999998,,,4e-08,1.6e-07,0,,70.09999999999998
214,nvidia-nemotron-nano-9b-v2,kilo,nvidia/nemotron-nano-9b-v2:free,70.09999999999998,,,0.0,0.0,1,high,70.09999999999998
215,nvidia-nemotron-nano-9b-v2,kilo,nvidia/nemotron-nano-9b-v2,70.09999999999998,,,4e-08,1.6e-07,0,,70.09999999999998
216,grok-3-mini,xai,xai/grok-3-mini,69.60000000000001,,,3e-07,5e-07,0,,69.60000000000001
217,grok-3-mini,poe,xai/grok-3-mini,69.60000000000001,,,3e-07,5e-07,0,,69.60000000000001
218,grok-3-mini,azure-cognitive-services,grok-3-mini,69.60000000000001,,,3e-07,5e-07,0,,69.60000000000001
219,grok-3-mini,github-models,xai/grok-3-mini,69.60000000000001,,,0.0,0.0,1,rate_limited,69.60000000000001
220,grok-3-mini,helicone,grok-3-mini,69.60000000000001,,,3e-07,5e-07,0,,69.60000000000001
221,grok-3-mini,vercel,xai/grok-3-mini,69.60000000000001,,,3e-07,5e-07,0,,69.60000000000001
222,grok-3-mini,azure,grok-3-mini,69.60000000000001,,,3e-07,5e-07,0,,69.60000000000001
223,grok-3-mini,xai,grok-3-mini,69.60000000000001,,,3e-07,5e-07,0,,69.60000000000001
224,allenai-olmo-3-1-32b-think,openrouter,allenai/olmo-3.1-32b-think,69.49999999999997,,,1.5e-07,5e-07,0,,69.49999999999997
225,allenai-olmo-3-1-32b-think,nano-gpt,allenai/olmo-3.1-32b-think,69.49999999999997,,,1.5e-07,5e-07,0,,69.49999999999997
226,gemini-2-5-flash-lite-preview-09-2025-thinking,nano-gpt,gemini-2.5-flash-lite-preview-09-2025-thinking,68.79999999999998,,,1.0000000000000001e-07,4.0000000000000003e-07,0,,68.79999999999998
227,minimax-m2,ollama-cloud,minimax-m2,68.54322463092696,,,,,,,68.54322463092696
228,minimax-m2,minimax-cn-coding-plan,MiniMax-M2,68.54322463092696,,,0.0,0.0,1,high,68.54322463092696
229,minimax-m2,minimax-cn,MiniMax-M2,68.54322463092696,,,3e-07,1.2e-06,0,,68.54322463092696
230,minimax-m2,minimax-coding-plan,MiniMax-M2,68.54322463092696,,,0.0,0.0,1,high,68.54322463092696
231,minimax-m2,302ai,MiniMax-M2,68.54322463092696,,,3.3e-07,1.32e-06,0,,68.54322463092696
232,minimax-m2,minimax,MiniMax-M2,68.54322463092696,,,3e-07,1.2e-06,0,,68.54322463092696
233,minimax-m2,nano-gpt,MiniMax-M2,68.54322463092696,,,1.7000000000000001e-07,1.53e-06,0,,68.54322463092696
234,minimax-m2,cortecs,minimax-m2,68.54322463092696,,,3.9e-07,1.57e-06,0,,68.54322463092696
235,o3-mini,azure,azure/o3-mini,68.2655850177883,,,1.1e-06,4.4e-06,0,,68.2655850177883
236,o3-mini,openai,o3-mini,68.2655850177883,,,1.1e-06,4.4e-06,0,,68.2655850177883
237,o3-mini,openrouter,openai/o3-mini,68.2655850177883,,,1.1e-06,4.4e-06,0,,68.2655850177883
238,o3-mini,cloudflare-ai-gateway,openai/o3-mini,68.2655850177883,,,1.1e-06,4.4e-06,0,,68.2655850177883
239,o3-mini,poe,openai/o3-mini,68.2655850177883,,,9.9e-07,4e-06,0,,68.2655850177883
240,o3-mini,azure-cognitive-services,o3-mini,68.2655850177883,,,1.1e-06,4.4e-06,0,,68.2655850177883
241,o3-mini,abacus,o3-mini,68.2655850177883,,,1.1e-06,4.4e-06,0,,68.2655850177883
242,o3-mini,github-models,openai/o3-mini,68.2655850177883,,,0.0,0.0,1,rate_limited,68.2655850177883
243,o3-mini,helicone,o3-mini,68.2655850177883,,,1.1e-06,4.4e-06,0,,68.2655850177883
244,o3-mini,vercel,openai/o3-mini,68.2655850177883,,,1.1e-06,4.4e-06,0,,68.2655850177883
245,o3-mini,jiekou,o3-mini,68.2655850177883,,,1.1e-06,4.4e-06,0,,68.2655850177883
246,o3-mini,kilo,openai/o3-mini,68.2655850177883,,,1.1e-06,4.4e-06,0,,68.2655850177883
247,o3-mini,nano-gpt,openai/o3-mini,68.2655850177883,,,1.1e-06,4.4e-06,0,,68.2655850177883
248,o3-mini,azure,o3-mini,68.2655850177883,,,1.1e-06,4.4e-06,0,,68.2655850177883
249,o1,azure,azure/o1,67.89999999999999,,,1.5e-05,6e-05,0,,67.89999999999999
250,o1,openai,o1,67.89999999999999,,,1.5e-05,6e-05,0,,67.89999999999999
251,o1,openrouter,openai/o1,67.89999999999999,,,1.5e-05,6e-05,0,,67.89999999999999
252,o1,cloudflare-ai-gateway,openai/o1,67.89999999999999,,,1.5e-05,6e-05,0,,67.89999999999999
253,o1,poe,openai/o1,67.89999999999999,,,1.4e-05,5.4e-05,0,,67.89999999999999
254,o1,azure-cognitive-services,o1,67.89999999999999,,,1.5e-05,6e-05,0,,67.89999999999999
255,o1,github-models,openai/o1,67.89999999999999,,,0.0,0.0,1,rate_limited,67.89999999999999
256,o1,helicone,o1,67.89999999999999,,,1.5e-05,6e-05,0,,67.89999999999999
257,o1,vercel,openai/o1,67.89999999999999,,,1.5e-05,6e-05,0,,67.89999999999999
258,o1,kilo,openai/o1,67.89999999999999,,,1.5e-05,6e-05,0,,67.89999999999999
259,o1,nano-gpt,openai/o1,67.89999999999999,,,1.4993999999999997e-05,5.9993e-05,0,,67.89999999999999
260,o1,azure,o1,67.89999999999999,,,1.5e-05,6e-05,0,,67.89999999999999
261,claude-4-opus,deepinfra,anthropic/claude-4-opus,67.6,,,1.65e-05,8.25e-05,0,,67.6
262,gpt-5-2-codex,azure,azure/gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
263,gpt-5-2-codex,openai,gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
264,gpt-5-2-codex,openrouter,openai/gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
265,gpt-5-2-codex,zenmux,openai/gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
266,gpt-5-2-codex,cloudflare-ai-gateway,openai/gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
267,gpt-5-2-codex,opencode,gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
268,gpt-5-2-codex,poe,openai/gpt-5.2-codex,67.42117279529427,,,1.6000000000000001e-06,1.3e-05,0,,67.42117279529427
269,gpt-5-2-codex,azure-cognitive-services,gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
270,gpt-5-2-codex,aihubmix,gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
271,gpt-5-2-codex,abacus,gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
272,gpt-5-2-codex,github-copilot,gpt-5.2-codex,67.42117279529427,,,0.0,0.0,1,rate_limited,67.42117279529427
273,gpt-5-2-codex,vivgrid,gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
274,gpt-5-2-codex,requesty,openai/gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
275,gpt-5-2-codex,qihang-ai,gpt-5.2-codex,67.42117279529427,,,1.4e-07,1.1399999999999999e-06,0,,67.42117279529427
276,gpt-5-2-codex,vercel,openai/gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
277,gpt-5-2-codex,jiekou,gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
278,gpt-5-2-codex,kilo,openai/gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
279,gpt-5-2-codex,nano-gpt,openai/gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
280,gpt-5-2-codex,azure,gpt-5.2-codex,67.42117279529427,,,1.75e-06,1.4e-05,0,,67.42117279529427
281,gpt-5-mini,azure,azure/gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
282,gpt-5-mini,openai,gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
283,gpt-5-mini,openrouter,openai/gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
284,gpt-5-mini,fastrouter,openai/gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
285,gpt-5-mini,perplexity-agent,openai/gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
286,gpt-5-mini,poe,openai/gpt-5-mini,67.1455016036082,,,2.2e-07,1.8000000000000001e-06,0,,67.1455016036082
287,gpt-5-mini,azure-cognitive-services,gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
288,gpt-5-mini,aihubmix,gpt-5-mini,67.1455016036082,,,1.5e-06,6e-06,0,,67.1455016036082
289,gpt-5-mini,abacus,gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
290,gpt-5-mini,302ai,gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
291,gpt-5-mini,github-copilot,gpt-5-mini,67.1455016036082,,,0.0,0.0,1,rate_limited,67.1455016036082
292,gpt-5-mini,vivgrid,gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
293,gpt-5-mini,sap-ai-core,gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
294,gpt-5-mini,firmware,gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
295,gpt-5-mini,requesty,openai/gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
296,gpt-5-mini,qihang-ai,gpt-5-mini,67.1455016036082,,,4e-08,2.9e-07,0,,67.1455016036082
297,gpt-5-mini,helicone,gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
298,gpt-5-mini,vercel,openai/gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
299,gpt-5-mini,jiekou,gpt-5-mini,67.1455016036082,,,2.2500000000000002e-07,1.8000000000000001e-06,0,,67.1455016036082
300,gpt-5-mini,kilo,openai/gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
301,gpt-5-mini,nano-gpt,openai/gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
302,gpt-5-mini,azure,gpt-5-mini,67.1455016036082,,,2.5e-07,2e-06,0,,67.1455016036082
303,qwen3-vl-235b-a22b-instruct,helicone,qwen3-vl-235b-a22b-instruct,67.11327940594295,,,3e-07,1.5e-06,0,,67.11327940594295
304,claude-4-5-haiku,qiniu-ai,claude-4.5-haiku,66.6,,,,,,,66.6
305,claude-4-5-haiku,helicone,claude-4.5-haiku,66.6,,,1e-06,5e-06,0,,66.6
306,o3,azure,azure/o3,66.16724383256802,,,2e-06,8e-06,0,,66.16724383256802
307,o3,openai,o3,66.16724383256802,,,2e-06,8e-06,0,,66.16724383256802
308,o3,openrouter,openai/o3,66.16724383256802,,,2e-06,8e-06,0,,66.16724383256802
309,o3,cloudflare-ai-gateway,openai/o3,66.16724383256802,,,2e-06,8e-06,0,,66.16724383256802
310,o3,poe,openai/o3,66.16724383256802,,,1.8000000000000001e-06,7.2000000000000005e-06,0,,66.16724383256802
311,o3,azure-cognitive-services,o3,66.16724383256802,,,2e-06,8e-06,0,,66.16724383256802
312,o3,abacus,o3,66.16724383256802,,,2e-06,8e-06,0,,66.16724383256802
313,o3,github-models,openai/o3,66.16724383256802,,,0.0,0.0,1,rate_limited,66.16724383256802
314,o3,helicone,o3,66.16724383256802,,,2e-06,8e-06,0,,66.16724383256802
315,o3,vercel,openai/o3,66.16724383256802,,,2e-06,8e-06,0,,66.16724383256802
316,o3,jiekou,o3,66.16724383256802,,,1e-05,4e-05,0,,66.16724383256802
317,o3,kilo,openai/o3,66.16724383256802,,,2e-06,8e-06,0,,66.16724383256802
318,o3,nano-gpt,openai/o3,66.16724383256802,,,2e-06,8e-06,0,,66.16724383256802
319,o3,azure,o3,66.16724383256802,,,2e-06,8e-06,0,,66.16724383256802
320,gemini-2-5-pro,vertex_ai-language-models,gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
321,gemini-2-5-pro,openrouter,google/gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
322,gemini-2-5-pro,zenmux,google/gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
323,gemini-2-5-pro,fastrouter,google/gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
324,gemini-2-5-pro,perplexity-agent,google/gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
325,gemini-2-5-pro,qiniu-ai,gemini-2.5-pro,66.09136800215045,,,,,,,66.09136800215045
326,gemini-2-5-pro,poe,google/gemini-2.5-pro,66.09136800215045,,,8.7e-07,7e-06,0,,66.09136800215045
327,gemini-2-5-pro,aihubmix,gemini-2.5-pro,66.09136800215045,,,1.25e-06,5e-06,0,,66.09136800215045
328,gemini-2-5-pro,abacus,gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
329,gemini-2-5-pro,302ai,gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
330,gemini-2-5-pro,github-copilot,gemini-2.5-pro,66.09136800215045,,,0.0,0.0,1,rate_limited,66.09136800215045
331,gemini-2-5-pro,google-vertex,gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
332,gemini-2-5-pro,google,gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
333,gemini-2-5-pro,sap-ai-core,gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
334,gemini-2-5-pro,firmware,gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
335,gemini-2-5-pro,requesty,google/gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
336,gemini-2-5-pro,helicone,gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
337,gemini-2-5-pro,vercel,google/gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
338,gemini-2-5-pro,jiekou,gemini-2.5-pro,66.09136800215045,,,1.125e-06,9e-06,0,,66.09136800215045
339,gemini-2-5-pro,kilo,google/gemini-2.5-pro,66.09136800215045,,,1.25e-06,1e-05,0,,66.09136800215045
340,gemini-2-5-pro,nano-gpt,gemini-2.5-pro,66.09136800215045,,,2.5e-06,1e-05,0,,66.09136800215045
341,gemini-2-5-pro,cortecs,gemini-2.5-pro,66.09136800215045,,,1.654e-06,1.1024e-05,0,,66.09136800215045
342,gpt-5-1-2025-11-13,azure,azure/gpt-5.1-2025-11-13,65.99999999999997,,,1.25e-06,1e-05,0,,65.99999999999997
343,gpt-5-1-2025-11-13,openai,gpt-5.1-2025-11-13,65.99999999999997,,,1.25e-06,1e-05,0,,65.99999999999997
344,gpt-5-1-2025-11-13,nano-gpt,openai/gpt-5.1-2025-11-13,65.99999999999997,,,1.25e-06,1e-05,0,,65.99999999999997
345,grok-code-fast-1,xai,xai/grok-code-fast-1,65.70000000000002,,,2e-07,1.5e-06,0,,65.70000000000002
346,grok-code-fast-1,poe,xai/grok-code-fast-1,65.70000000000002,,,2.0000000000000002e-07,1.5e-06,0,,65.70000000000002
347,grok-code-fast-1,azure-cognitive-services,grok-code-fast-1,65.70000000000002,,,2.0000000000000002e-07,1.5e-06,0,,65.70000000000002
348,grok-code-fast-1,abacus,grok-code-fast-1,65.70000000000002,,,2.0000000000000002e-07,1.5e-06,0,,65.70000000000002
349,grok-code-fast-1,github-copilot,grok-code-fast-1,65.70000000000002,,,0.0,0.0,1,rate_limited,65.70000000000002
350,grok-code-fast-1,venice,grok-code-fast-1,65.70000000000002,,,2.5e-07,1.87e-06,0,,65.70000000000002
351,grok-code-fast-1,firmware,grok-code-fast-1,65.70000000000002,,,2.0000000000000002e-07,1.5e-06,0,,65.70000000000002
352,grok-code-fast-1,helicone,grok-code-fast-1,65.70000000000002,,,2e-07,1.5e-06,0,,65.70000000000002
353,grok-code-fast-1,vercel,xai/grok-code-fast-1,65.70000000000002,,,2.0000000000000002e-07,1.5e-06,0,,65.70000000000002
354,grok-code-fast-1,jiekou,grok-code-fast-1,65.70000000000002,,,1.8e-07,1.35e-06,0,,65.70000000000002
355,grok-code-fast-1,azure,grok-code-fast-1,65.70000000000002,,,2.0000000000000002e-07,1.5e-06,0,,65.70000000000002
356,grok-code-fast-1,xai,grok-code-fast-1,65.70000000000002,,,2.0000000000000002e-07,1.5e-06,0,,65.70000000000002
357,claude-sonnet-4-thinking,nano-gpt,claude-sonnet-4-thinking:64000,65.50000000000003,,,2.992e-06,1.4993999999999999e-05,0,,65.50000000000003
358,claude-sonnet-4-thinking,nano-gpt,claude-sonnet-4-thinking:8192,65.50000000000003,,,2.992e-06,1.4993999999999999e-05,0,,65.50000000000003
359,claude-sonnet-4-thinking,nano-gpt,claude-sonnet-4-thinking:1024,65.50000000000003,,,2.992e-06,1.4993999999999999e-05,0,,65.50000000000003
360,claude-sonnet-4-thinking,nano-gpt,claude-sonnet-4-thinking:32768,65.50000000000003,,,2.992e-06,1.4993999999999999e-05,0,,65.50000000000003
361,claude-sonnet-4-thinking,nano-gpt,claude-sonnet-4-thinking,65.50000000000003,,,2.992e-06,1.4993999999999999e-05,0,,65.50000000000003
362,ernie-5-0-thinking-latest,nano-gpt,ernie-5.0-thinking-latest,65.29999999999998,,,1.1e-06,2e-06,0,,65.29999999999998
363,minimax-m1,qiniu-ai,MiniMax-M1,65.25352378274991,,,,,,,65.25352378274991
364,minimax-m1,302ai,MiniMax-M1,65.25352378274991,,,1.3200000000000002e-07,1.254e-06,0,,65.25352378274991
365,minimax-m1,nano-gpt,MiniMax-M1,65.25352378274991,,,1.394e-07,1.3328e-06,0,,65.25352378274991
366,claude-opus-4-5,anthropic,claude-opus-4-5,65.1960547695707,,,5e-06,2.5e-05,0,,65.1960547695707
367,claude-opus-4-5,openrouter,anthropic/claude-opus-4.5,65.1960547695707,,,5e-06,2.5e-05,0,,65.1960547695707
368,claude-opus-4-5,zenmux,anthropic/claude-opus-4.5,65.1960547695707,,,5e-06,2.5e-05,0,,65.1960547695707
369,claude-opus-4-5,perplexity-agent,anthropic/claude-opus-4-5,65.1960547695707,,,5e-06,2.5e-05,0,,65.1960547695707
370,claude-opus-4-5,cloudflare-ai-gateway,anthropic/claude-opus-4-5,65.1960547695707,,,5e-06,2.5e-05,0,,65.1960547695707
371,claude-opus-4-5,opencode,claude-opus-4-5,65.1960547695707,,,5e-06,2.5e-05,0,,65.1960547695707
372,claude-opus-4-5,poe,anthropic/claude-opus-4.5,65.1960547695707,,,4.2999999999999995e-06,2.1e-05,0,,65.1960547695707
373,claude-opus-4-5,azure-cognitive-services,claude-opus-4-5,65.1960547695707,,,5e-06,2.5e-05,0,,65.1960547695707
374,claude-opus-4-5,aihubmix,claude-opus-4-5,65.1960547695707,,,5e-06,2.5e-05,0,,65.1960547695707
375,claude-opus-4-5,github-copilot,claude-opus-4.5,65.1960547695707,,,0.0,0.0,1,rate_limited,65.1960547695707
376,claude-opus-4-5,firmware,claude-opus-4-5,65.1960547695707,,,5e-06,2.5e-05,0,,65.1960547695707
377,claude-opus-4-5,requesty,anthropic/claude-opus-4-5,65.1960547695707,,,5e-06,2.5e-05,0,,65.1960547695707
378,claude-opus-4-5,vercel,anthropic/claude-opus-4.5,65.1960547695707,,,5e-06,2.5e-05,0,,65.1960547695707
379,claude-opus-4-5,kilo,anthropic/claude-opus-4.5,65.1960547695707,,,5e-06,2.5e-05,0,,65.1960547695707
380,claude-opus-4-5,azure,claude-opus-4-5,65.1960547695707,,,5e-06,2.5e-05,0,,65.1960547695707
381,gpt-5-2025-08-07,azure,azure/gpt-5-2025-08-07,64.99999999999999,,,1.25e-06,1e-05,0,,64.99999999999999
382,gpt-5-2025-08-07,openai,gpt-5-2025-08-07,64.99999999999999,,,1.25e-06,1e-05,0,,64.99999999999999
383,claude-4-0-sonnet,qiniu-ai,claude-4.0-sonnet,64.92999999999999,,,,,,,64.92999999999999
384,glm-5,zai,glm-5,64.58947221378497,,,1e-06,3.2000000000000003e-06,0,,64.58947221378497
385,glm-5,alibaba-coding-plan,glm-5,64.58947221378497,,,0.0,0.0,1,high,64.58947221378497
386,glm-5,ollama-cloud,glm-5,64.58947221378497,,,,,,,64.58947221378497
387,glm-5,opencode,glm-5,64.58947221378497,,,1e-06,3.2000000000000003e-06,0,,64.58947221378497
388,glm-5,alibaba-coding-plan-cn,glm-5,64.58947221378497,,,0.0,0.0,1,high,64.58947221378497
389,glm-5,aihubmix,glm-5,64.58947221378497,,,8.8e-07,2.8199999999999997e-06,0,,64.58947221378497
390,glm-5,zhipuai-coding-plan,glm-5,64.58947221378497,,,0.0,0.0,1,high,64.58947221378497
391,glm-5,vivgrid,glm-5,64.58947221378497,,,1e-06,3.2000000000000003e-06,0,,64.58947221378497
392,glm-5,zhipuai,glm-5,64.58947221378497,,,1e-06,3.2000000000000003e-06,0,,64.58947221378497
393,glm-5,zai-coding-plan,glm-5,64.58947221378497,,,0.0,0.0,1,high,64.58947221378497
394,glm-5,opencode-go,glm-5,64.58947221378497,,,1e-06,3.2000000000000003e-06,0,,64.58947221378497
395,glm-5,firmware,glm-5,64.58947221378497,,,1e-06,3.2000000000000003e-06,0,,64.58947221378497
396,glm-5,alibaba-cn,glm-5,64.58947221378497,,,8.6e-07,3.15e-06,0,,64.58947221378497
397,kimi-k2-5,alibaba-coding-plan,kimi-k2.5,64.49477924655716,,,0.0,0.0,1,high,64.49477924655716
398,kimi-k2-5,ollama-cloud,kimi-k2.5,64.49477924655716,,,,,,,64.49477924655716
399,kimi-k2-5,opencode,kimi-k2.5,64.49477924655716,,,6e-07,3e-06,0,,64.49477924655716
400,kimi-k2-5,alibaba-coding-plan-cn,kimi-k2.5,64.49477924655716,,,0.0,0.0,1,high,64.49477924655716
401,kimi-k2-5,azure-cognitive-services,kimi-k2.5,64.49477924655716,,,6e-07,3e-06,0,,64.49477924655716
402,kimi-k2-5,aihubmix,kimi-k2.5,64.49477924655716,,,6e-07,3e-06,0,,64.49477924655716
403,kimi-k2-5,abacus,kimi-k2.5,64.49477924655716,,,6e-07,3e-06,0,,64.49477924655716
404,kimi-k2-5,moonshotai,kimi-k2.5,64.49477924655716,,,6e-07,3e-06,0,,64.49477924655716
405,kimi-k2-5,moonshotai-cn,kimi-k2.5,64.49477924655716,,,6e-07,3e-06,0,,64.49477924655716
406,kimi-k2-5,venice,kimi-k2-5,64.49477924655716,,,7.5e-07,3.75e-06,0,,64.49477924655716
407,kimi-k2-5,opencode-go,kimi-k2.5,64.49477924655716,,,6e-07,3e-06,0,,64.49477924655716
408,kimi-k2-5,firmware,kimi-k2.5,64.49477924655716,,,6e-07,3e-06,0,,64.49477924655716
409,kimi-k2-5,azure,kimi-k2.5,64.49477924655716,,,6e-07,3e-06,0,,64.49477924655716
410,kimi-k2-5,cortecs,kimi-k2.5,64.49477924655716,,,5.5e-07,2.76e-06,0,,64.49477924655716
411,kimi-k2-5,alibaba-cn,kimi-k2.5,64.49477924655716,,,5.739999999999999e-07,2.411e-06,0,,64.49477924655716
412,gpt-5-1-codex,azure,azure/gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
413,gpt-5-1-codex,openai,gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
414,gpt-5-1-codex,openrouter,openai/gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
415,gpt-5-1-codex,zenmux,openai/gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
416,gpt-5-1-codex,cloudflare-ai-gateway,openai/gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
417,gpt-5-1-codex,opencode,gpt-5.1-codex,64.22281818385954,,,1.0700000000000001e-06,8.5e-06,0,,64.22281818385954
418,gpt-5-1-codex,poe,openai/gpt-5.1-codex,64.22281818385954,,,1.1e-06,9e-06,0,,64.22281818385954
419,gpt-5-1-codex,azure-cognitive-services,gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
420,gpt-5-1-codex,aihubmix,gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
421,gpt-5-1-codex,abacus,gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
422,gpt-5-1-codex,github-copilot,gpt-5.1-codex,64.22281818385954,,,0.0,0.0,1,rate_limited,64.22281818385954
423,gpt-5-1-codex,vivgrid,gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
424,gpt-5-1-codex,requesty,openai/gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
425,gpt-5-1-codex,helicone,gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
426,gpt-5-1-codex,vercel,openai/gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
427,gpt-5-1-codex,jiekou,gpt-5.1-codex,64.22281818385954,,,1.125e-06,9e-06,0,,64.22281818385954
428,gpt-5-1-codex,kilo,openai/gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
429,gpt-5-1-codex,nano-gpt,openai/gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
430,gpt-5-1-codex,azure,gpt-5.1-codex,64.22281818385954,,,1.25e-06,1e-05,0,,64.22281818385954
431,minimax-m2-5,alibaba-coding-plan,MiniMax-M2.5,64.11920814420687,,,0.0,0.0,1,high,64.11920814420687
432,minimax-m2-5,ollama-cloud,minimax-m2.5,64.11920814420687,,,,,,,64.11920814420687
433,minimax-m2-5,minimax-cn-coding-plan,MiniMax-M2.5,64.11920814420687,,,0.0,0.0,1,high,64.11920814420687
434,minimax-m2-5,opencode,minimax-m2.5,64.11920814420687,,,3e-07,1.2e-06,0,,64.11920814420687
435,minimax-m2-5,alibaba-coding-plan-cn,MiniMax-M2.5,64.11920814420687,,,0.0,0.0,1,high,64.11920814420687
436,minimax-m2-5,minimax-cn,MiniMax-M2.5,64.11920814420687,,,3e-07,1.2e-06,0,,64.11920814420687
437,minimax-m2-5,aihubmix,minimax-m2.5,64.11920814420687,,,2.9e-07,1.15e-06,0,,64.11920814420687
